step,layer_idx,g_task_abs_mean,g_penalty_abs_mean,penalty_to_task_ratio,sqrt_v_hat_mean,update_abs_mean,lambda,flops_fraction,violation
800,22,1.630e-06,0.000e+00,0.000e+00,3.705e-06,4.403e-05,0.5322,0.4985,-0.0015
800,23,3.888e-06,0.000e+00,0.000e+00,4.026e-06,1.038e-04,0.5322,0.4985,-0.0015
800,27,1.672e-05,0.000e+00,0.000e+00,1.280e-05,2.302e-04,0.5322,0.4985,-0.0015
800,28,3.613e-05,0.000e+00,0.000e+00,2.838e-05,2.500e-04,0.5322,0.4985,-0.0015
800,32,1.508e-06,0.000e+00,0.000e+00,3.897e-06,6.491e-05,0.5322,0.4985,-0.0015
800,33,3.683e-06,0.000e+00,0.000e+00,4.498e-06,1.160e-04,0.5322,0.4985,-0.0015
800,37,1.768e-05,0.000e+00,0.000e+00,1.437e-05,2.530e-04,0.5322,0.4985,-0.0015
800,38,3.751e-05,0.000e+00,0.000e+00,3.211e-05,2.438e-04,0.5322,0.4985,-0.0015
800,56,1.145e-06,0.000e+00,0.000e+00,3.777e-06,4.312e-05,0.5322,0.4985,-0.0015
800,57,2.891e-06,0.000e+00,0.000e+00,4.177e-06,8.148e-05,0.5322,0.4985,-0.0015
800,61,2.290e-05,0.000e+00,0.000e+00,1.507e-05,2.228e-04,0.5322,0.4985,-0.0015
800,62,3.535e-05,0.000e+00,0.000e+00,3.031e-05,2.188e-04,0.5322,0.4985,-0.0015
800,66,8.615e-06,0.000e+00,0.000e+00,7.546e-06,1.792e-04,0.5322,0.4985,-0.0015
800,67,1.835e-05,0.000e+00,0.000e+00,1.388e-05,2.195e-04,0.5322,0.4985,-0.0015
800,71,8.006e-06,0.000e+00,0.000e+00,8.114e-06,2.754e-04,0.5322,0.4985,-0.0015
800,72,1.248e-05,0.000e+00,0.000e+00,1.524e-05,3.264e-04,0.5322,0.4985,-0.0015
800,90,2.788e-05,0.000e+00,0.000e+00,2.098e-05,2.490e-04,0.5322,0.4985,-0.0015
800,91,5.143e-05,0.000e+00,0.000e+00,4.313e-05,2.438e-04,0.5322,0.4985,-0.0015
800,95,4.683e-06,0.000e+00,0.000e+00,4.861e-06,1.444e-04,0.5322,0.4985,-0.0015
800,96,1.017e-05,0.000e+00,0.000e+00,7.094e-06,2.345e-04,0.5322,0.4985,-0.0015
800,100,3.910e-07,0.000e+00,0.000e+00,3.613e-06,1.931e-05,0.5322,0.4985,-0.0015
800,101,9.164e-07,0.000e+00,0.000e+00,3.660e-06,3.372e-05,0.5322,0.4985,-0.0015
800,105,2.189e-06,0.000e+00,0.000e+00,4.756e-06,1.553e-04,0.5322,0.4985,-0.0015
800,106,4.621e-06,0.000e+00,0.000e+00,7.235e-06,2.679e-04,0.5322,0.4985,-0.0015
800,124,6.400e-06,0.000e+00,0.000e+00,5.052e-06,1.502e-04,0.5322,0.4985,-0.0015
800,125,1.173e-05,0.000e+00,0.000e+00,7.530e-06,2.149e-04,0.5322,0.4985,-0.0015
800,129,1.300e-05,0.000e+00,0.000e+00,1.061e-05,2.369e-04,0.5322,0.4985,-0.0015
800,130,2.684e-05,0.000e+00,0.000e+00,2.148e-05,2.805e-04,0.5322,0.4985,-0.0015
800,134,1.939e-05,0.000e+00,0.000e+00,1.456e-05,2.238e-04,0.5322,0.4985,-0.0015
800,135,3.991e-05,0.000e+00,0.000e+00,3.285e-05,2.377e-04,0.5322,0.4985,-0.0015
800,139,5.795e-06,0.000e+00,0.000e+00,4.371e-06,1.139e-04,0.5322,0.4985,-0.0015
800,140,1.283e-05,0.000e+00,0.000e+00,5.811e-06,1.778e-04,0.5322,0.4985,-0.0015
900,22,1.107e-06,0.000e+00,0.000e+00,3.416e-06,4.886e-05,0.5307,0.4987,-0.0013
900,23,2.419e-06,0.000e+00,0.000e+00,3.773e-06,1.103e-04,0.5307,0.4987,-0.0013
900,27,2.083e-05,0.000e+00,0.000e+00,1.301e-05,2.439e-04,0.5307,0.4987,-0.0013
900,28,4.027e-05,0.000e+00,0.000e+00,2.914e-05,2.351e-04,0.5307,0.4987,-0.0013
900,32,1.516e-06,0.000e+00,0.000e+00,3.622e-06,8.007e-05,0.5307,0.4987,-0.0013
900,33,3.555e-06,0.000e+00,0.000e+00,4.288e-06,1.409e-04,0.5307,0.4987,-0.0013
900,37,1.929e-05,0.000e+00,0.000e+00,1.461e-05,2.448e-04,0.5307,0.4987,-0.0013
900,38,4.394e-05,0.000e+00,0.000e+00,3.289e-05,2.320e-04,0.5307,0.4987,-0.0013
900,56,7.493e-07,0.000e+00,0.000e+00,3.492e-06,4.348e-05,0.5307,0.4987,-0.0013
900,57,1.547e-06,0.000e+00,0.000e+00,3.935e-06,9.043e-05,0.5307,0.4987,-0.0013
900,61,2.482e-05,0.000e+00,0.000e+00,1.530e-05,2.220e-04,0.5307,0.4987,-0.0013
900,62,4.556e-05,0.000e+00,0.000e+00,3.101e-05,2.279e-04,0.5307,0.4987,-0.0013
900,66,8.084e-06,0.000e+00,0.000e+00,7.489e-06,1.764e-04,0.5307,0.4987,-0.0013
900,67,1.554e-05,0.000e+00,0.000e+00,1.413e-05,1.898e-04,0.5307,0.4987,-0.0013
900,71,6.920e-06,0.000e+00,0.000e+00,8.228e-06,2.749e-04,0.5307,0.4987,-0.0013
900,72,1.420e-05,0.000e+00,0.000e+00,1.584e-05,2.786e-04,0.5307,0.4987,-0.0013
900,90,3.390e-05,0.000e+00,0.000e+00,2.144e-05,2.567e-04,0.5307,0.4987,-0.0013
900,91,6.572e-05,0.000e+00,0.000e+00,4.428e-05,2.585e-04,0.5307,0.4987,-0.0013
900,95,4.121e-06,0.000e+00,0.000e+00,4.689e-06,1.637e-04,0.5307,0.4987,-0.0013
900,96,6.896e-06,0.000e+00,0.000e+00,7.131e-06,2.510e-04,0.5307,0.4987,-0.0013
900,100,2.236e-07,0.000e+00,0.000e+00,3.313e-06,1.050e-05,0.5307,0.4987,-0.0013
900,101,5.022e-07,0.000e+00,0.000e+00,3.362e-06,2.101e-05,0.5307,0.4987,-0.0013
900,105,2.871e-06,0.000e+00,0.000e+00,4.569e-06,1.786e-04,0.5307,0.4987,-0.0013
900,106,7.226e-06,0.000e+00,0.000e+00,7.272e-06,2.755e-04,0.5307,0.4987,-0.0013
900,124,6.334e-06,0.000e+00,0.000e+00,4.852e-06,1.249e-04,0.5307,0.4987,-0.0013
900,125,1.349e-05,0.000e+00,0.000e+00,7.506e-06,1.739e-04,0.5307,0.4987,-0.0013
900,129,1.334e-05,0.000e+00,0.000e+00,1.069e-05,2.321e-04,0.5307,0.4987,-0.0013
900,130,2.610e-05,0.000e+00,0.000e+00,2.191e-05,2.623e-04,0.5307,0.4987,-0.0013
900,134,2.017e-05,0.000e+00,0.000e+00,1.488e-05,2.546e-04,0.5307,0.4987,-0.0013
900,135,4.242e-05,0.000e+00,0.000e+00,3.378e-05,2.587e-04,0.5307,0.4987,-0.0013
900,139,1.617e-06,0.000e+00,0.000e+00,4.118e-06,7.943e-05,0.5307,0.4987,-0.0013
900,140,3.616e-06,0.000e+00,0.000e+00,5.631e-06,1.444e-04,0.5307,0.4987,-0.0013
1000,22,5.935e-07,0.000e+00,0.000e+00,3.173e-06,5.624e-05,0.5296,0.4990,-0.0010
1000,23,1.331e-06,0.000e+00,0.000e+00,3.576e-06,1.385e-04,0.5296,0.4990,-0.0010
1000,27,1.891e-05,0.000e+00,0.000e+00,1.325e-05,2.457e-04,0.5296,0.4990,-0.0010
1000,28,4.250e-05,0.000e+00,0.000e+00,2.994e-05,2.525e-04,0.5296,0.4990,-0.0010
1000,32,1.963e-06,0.000e+00,0.000e+00,3.393e-06,6.428e-05,0.5296,0.4990,-0.0010
1000,33,4.849e-06,0.000e+00,0.000e+00,4.126e-06,1.281e-04,0.5296,0.4990,-0.0010
1000,37,2.578e-05,0.000e+00,0.000e+00,1.495e-05,2.576e-04,0.5296,0.4990,-0.0010
1000,38,5.864e-05,0.000e+00,0.000e+00,3.383e-05,2.637e-04,0.5296,0.4990,-0.0010
1000,56,1.529e-06,0.000e+00,0.000e+00,3.249e-06,6.439e-05,0.5296,0.4990,-0.0010
1000,57,3.424e-06,0.000e+00,0.000e+00,3.740e-06,1.301e-04,0.5296,0.4990,-0.0010
1000,61,2.162e-05,0.000e+00,0.000e+00,1.566e-05,2.652e-04,0.5296,0.4990,-0.0010
1000,62,4.044e-05,0.000e+00,0.000e+00,3.194e-05,2.614e-04,0.5296,0.4990,-0.0010
1000,66,9.712e-06,0.000e+00,0.000e+00,7.526e-06,2.010e-04,0.5296,0.4990,-0.0010
1000,67,2.345e-05,0.000e+00,0.000e+00,1.452e-05,2.505e-04,0.5296,0.4990,-0.0010
1000,71,9.080e-06,0.000e+00,0.000e+00,8.301e-06,2.086e-04,0.5296,0.4990,-0.0010
1000,72,1.737e-05,0.000e+00,0.000e+00,1.618e-05,2.232e-04,0.5296,0.4990,-0.0010
1000,90,3.523e-05,0.000e+00,0.000e+00,2.195e-05,2.468e-04,0.5296,0.4990,-0.0010
1000,91,7.123e-05,0.000e+00,0.000e+00,4.547e-05,2.576e-04,0.5296,0.4990,-0.0010
1000,95,3.196e-06,0.000e+00,0.000e+00,4.552e-06,1.394e-04,0.5296,0.4990,-0.0010
1000,96,5.624e-06,0.000e+00,0.000e+00,7.182e-06,1.919e-04,0.5296,0.4990,-0.0010
1000,100,3.861e-07,0.000e+00,0.000e+00,3.056e-06,1.259e-05,0.5296,0.4990,-0.0010
1000,101,7.802e-07,0.000e+00,0.000e+00,3.108e-06,3.187e-05,0.5296,0.4990,-0.0010
1000,105,3.764e-06,0.000e+00,0.000e+00,4.404e-06,1.650e-04,0.5296,0.4990,-0.0010
1000,106,8.115e-06,0.000e+00,0.000e+00,7.255e-06,2.474e-04,0.5296,0.4990,-0.0010
1000,124,3.484e-06,0.000e+00,0.000e+00,4.706e-06,1.357e-04,0.5296,0.4990,-0.0010
1000,125,6.720e-06,0.000e+00,0.000e+00,7.527e-06,2.040e-04,0.5296,0.4990,-0.0010
1000,129,2.086e-05,0.000e+00,0.000e+00,1.088e-05,2.340e-04,0.5296,0.4990,-0.0010
1000,130,4.311e-05,0.000e+00,0.000e+00,2.251e-05,2.541e-04,0.5296,0.4990,-0.0010
1000,134,2.194e-05,0.000e+00,0.000e+00,1.515e-05,2.261e-04,0.5296,0.4990,-0.0010
1000,135,4.658e-05,0.000e+00,0.000e+00,3.472e-05,2.381e-04,0.5296,0.4990,-0.0010
1000,139,3.823e-06,0.000e+00,0.000e+00,3.918e-06,1.618e-04,0.5296,0.4990,-0.0010
1000,140,7.436e-06,0.000e+00,0.000e+00,5.550e-06,2.635e-04,0.5296,0.4990,-0.0010
1100,22,9.960e-07,0.000e+00,0.000e+00,2.964e-06,6.566e-05,0.5287,0.4993,-0.0007
1100,23,2.802e-06,0.000e+00,0.000e+00,3.411e-06,1.363e-04,0.5287,0.4993,-0.0007
1100,27,1.696e-05,0.000e+00,0.000e+00,1.355e-05,2.426e-04,0.5287,0.4993,-0.0007
1100,28,4.306e-05,0.000e+00,0.000e+00,3.091e-05,2.783e-04,0.5287,0.4993,-0.0007
1100,32,1.499e-06,0.000e+00,0.000e+00,3.206e-06,7.578e-05,0.5287,0.4993,-0.0007
1100,33,3.282e-06,0.000e+00,0.000e+00,4.022e-06,1.445e-04,0.5287,0.4993,-0.0007
1100,37,2.013e-05,0.000e+00,0.000e+00,1.528e-05,2.549e-04,0.5287,0.4993,-0.0007
1100,38,4.277e-05,0.000e+00,0.000e+00,3.482e-05,2.571e-04,0.5287,0.4993,-0.0007
1100,56,6.720e-07,0.000e+00,0.000e+00,3.046e-06,8.579e-05,0.5287,0.4993,-0.0007
1100,57,1.473e-06,0.000e+00,0.000e+00,3.591e-06,1.755e-04,0.5287,0.4993,-0.0007
1100,61,1.919e-05,0.000e+00,0.000e+00,1.595e-05,2.429e-04,0.5287,0.4993,-0.0007
1100,62,4.229e-05,0.000e+00,0.000e+00,3.269e-05,2.343e-04,0.5287,0.4993,-0.0007
1100,66,1.016e-05,0.000e+00,0.000e+00,7.601e-06,2.054e-04,0.5287,0.4993,-0.0007
1100,67,2.265e-05,0.000e+00,0.000e+00,1.496e-05,2.308e-04,0.5287,0.4993,-0.0007
1100,71,1.149e-05,0.000e+00,0.000e+00,8.503e-06,2.765e-04,0.5287,0.4993,-0.0007
1100,72,2.325e-05,0.000e+00,0.000e+00,1.688e-05,3.128e-04,0.5287,0.4993,-0.0007
1100,90,3.327e-05,0.000e+00,0.000e+00,2.251e-05,2.504e-04,0.5287,0.4993,-0.0007
1100,91,6.221e-05,0.000e+00,0.000e+00,4.676e-05,2.487e-04,0.5287,0.4993,-0.0007
1100,95,5.340e-06,0.000e+00,0.000e+00,4.466e-06,1.785e-04,0.5287,0.4993,-0.0007
1100,96,9.252e-06,0.000e+00,0.000e+00,7.288e-06,2.334e-04,0.5287,0.4993,-0.0007
1100,100,3.233e-07,0.000e+00,0.000e+00,2.832e-06,1.374e-05,0.5287,0.4993,-0.0007
1100,101,7.130e-07,0.000e+00,0.000e+00,2.886e-06,3.180e-05,0.5287,0.4993,-0.0007
1100,105,3.274e-06,0.000e+00,0.000e+00,4.270e-06,1.539e-04,0.5287,0.4993,-0.0007
1100,106,7.450e-06,0.000e+00,0.000e+00,7.304e-06,2.465e-04,0.5287,0.4993,-0.0007
1100,124,3.764e-06,0.000e+00,0.000e+00,4.587e-06,1.735e-04,0.5287,0.4993,-0.0007
1100,125,7.814e-06,0.000e+00,0.000e+00,7.615e-06,2.526e-04,0.5287,0.4993,-0.0007
1100,129,1.511e-05,0.000e+00,0.000e+00,1.107e-05,2.557e-04,0.5287,0.4993,-0.0007
1100,130,2.917e-05,0.000e+00,0.000e+00,2.327e-05,2.740e-04,0.5287,0.4993,-0.0007
1100,134,2.316e-05,0.000e+00,0.000e+00,1.553e-05,2.414e-04,0.5287,0.4993,-0.0007
1100,135,4.715e-05,0.000e+00,0.000e+00,3.565e-05,2.445e-04,0.5287,0.4993,-0.0007
1100,139,1.781e-06,0.000e+00,0.000e+00,3.757e-06,1.262e-04,0.5287,0.4993,-0.0007
1100,140,4.308e-06,0.000e+00,0.000e+00,5.525e-06,2.217e-04,0.5287,0.4993,-0.0007
1200,22,9.733e-07,0.000e+00,0.000e+00,2.783e-06,7.876e-05,0.5281,0.4995,-0.0005
1200,23,2.532e-06,0.000e+00,0.000e+00,3.283e-06,1.703e-04,0.5281,0.4995,-0.0005
1200,27,1.910e-05,0.000e+00,0.000e+00,1.392e-05,2.547e-04,0.5281,0.4995,-0.0005
1200,28,3.603e-05,0.000e+00,0.000e+00,3.212e-05,2.579e-04,0.5281,0.4995,-0.0005
1200,32,1.480e-06,0.000e+00,0.000e+00,3.039e-06,8.046e-05,0.5281,0.4995,-0.0005
1200,33,3.461e-06,0.000e+00,0.000e+00,3.929e-06,1.334e-04,0.5281,0.4995,-0.0005
1200,37,2.131e-05,0.000e+00,0.000e+00,1.564e-05,2.404e-04,0.5281,0.4995,-0.0005
1200,38,5.106e-05,0.000e+00,0.000e+00,3.590e-05,2.530e-04,0.5281,0.4995,-0.0005
1200,56,1.152e-06,0.000e+00,0.000e+00,2.869e-06,7.083e-05,0.5281,0.4995,-0.0005
1200,57,2.275e-06,0.000e+00,0.000e+00,3.464e-06,1.464e-04,0.5281,0.4995,-0.0005
1200,61,2.450e-05,0.000e+00,0.000e+00,1.636e-05,2.518e-04,0.5281,0.4995,-0.0005
1200,62,4.244e-05,0.000e+00,0.000e+00,3.370e-05,2.607e-04,0.5281,0.4995,-0.0005
1200,66,1.088e-05,0.000e+00,0.000e+00,7.680e-06,2.111e-04,0.5281,0.4995,-0.0005
1200,67,2.343e-05,0.000e+00,0.000e+00,1.534e-05,2.555e-04,0.5281,0.4995,-0.0005
1200,71,7.766e-06,0.000e+00,0.000e+00,8.689e-06,2.186e-04,0.5281,0.4995,-0.0005
1200,72,1.527e-05,0.000e+00,0.000e+00,1.755e-05,2.345e-04,0.5281,0.4995,-0.0005
1200,90,2.702e-05,0.000e+00,0.000e+00,2.316e-05,2.562e-04,0.5281,0.4995,-0.0005
1200,91,7.115e-05,0.000e+00,0.000e+00,4.818e-05,2.416e-04,0.5281,0.4995,-0.0005
1200,95,4.175e-06,0.000e+00,0.000e+00,4.388e-06,1.544e-04,0.5281,0.4995,-0.0005
1200,96,8.804e-06,0.000e+00,0.000e+00,7.412e-06,2.248e-04,0.5281,0.4995,-0.0005
1200,100,3.150e-07,0.000e+00,0.000e+00,2.634e-06,1.770e-05,0.5281,0.4995,-0.0005
1200,101,6.874e-07,0.000e+00,0.000e+00,2.693e-06,3.908e-05,0.5281,0.4995,-0.0005
1200,105,3.053e-06,0.000e+00,0.000e+00,4.200e-06,1.679e-04,0.5281,0.4995,-0.0005
1200,106,6.486e-06,0.000e+00,0.000e+00,7.466e-06,2.554e-04,0.5281,0.4995,-0.0005
1200,124,3.016e-06,0.000e+00,0.000e+00,4.522e-06,1.711e-04,0.5281,0.4995,-0.0005
1200,125,6.747e-06,0.000e+00,0.000e+00,7.776e-06,2.418e-04,0.5281,0.4995,-0.0005
1200,129,1.446e-05,0.000e+00,0.000e+00,1.131e-05,2.335e-04,0.5281,0.4995,-0.0005
1200,130,3.316e-05,0.000e+00,0.000e+00,2.391e-05,2.366e-04,0.5281,0.4995,-0.0005
1200,134,2.040e-05,0.000e+00,0.000e+00,1.596e-05,2.383e-04,0.5281,0.4995,-0.0005
1200,135,3.658e-05,0.000e+00,0.000e+00,3.676e-05,2.261e-04,0.5281,0.4995,-0.0005
1200,139,3.606e-06,0.000e+00,0.000e+00,3.640e-06,1.550e-04,0.5281,0.4995,-0.0005
1200,140,8.075e-06,0.000e+00,0.000e+00,5.584e-06,2.368e-04,0.5281,0.4995,-0.0005
1300,22,8.570e-07,0.000e+00,0.000e+00,2.629e-06,7.028e-05,0.5278,0.4998,-0.0002
1300,23,1.919e-06,0.000e+00,0.000e+00,3.184e-06,1.561e-04,0.5278,0.4998,-0.0002
1300,27,2.081e-05,0.000e+00,0.000e+00,1.431e-05,2.393e-04,0.5278,0.4998,-0.0002
1300,28,3.970e-05,0.000e+00,0.000e+00,3.332e-05,2.323e-04,0.5278,0.4998,-0.0002
1300,32,2.034e-06,0.000e+00,0.000e+00,2.899e-06,1.023e-04,0.5278,0.4998,-0.0002
1300,33,4.677e-06,0.000e+00,0.000e+00,3.870e-06,1.613e-04,0.5278,0.4998,-0.0002
1300,37,2.118e-05,0.000e+00,0.000e+00,1.608e-05,2.563e-04,0.5278,0.4998,-0.0002
1300,38,5.048e-05,0.000e+00,0.000e+00,3.706e-05,2.435e-04,0.5278,0.4998,-0.0002
1300,56,1.514e-06,0.000e+00,0.000e+00,2.719e-06,8.080e-05,0.5278,0.4998,-0.0002
1300,57,3.085e-06,0.000e+00,0.000e+00,3.389e-06,1.840e-04,0.5278,0.4998,-0.0002
1300,61,1.518e-05,0.000e+00,0.000e+00,1.672e-05,2.533e-04,0.5278,0.4998,-0.0002
1300,62,3.397e-05,0.000e+00,0.000e+00,3.479e-05,2.317e-04,0.5278,0.4998,-0.0002
1300,66,1.050e-05,0.000e+00,0.000e+00,7.814e-06,2.174e-04,0.5278,0.4998,-0.0002
1300,67,1.717e-05,0.000e+00,0.000e+00,1.583e-05,2.368e-04,0.5278,0.4998,-0.0002
1300,71,1.891e-05,0.000e+00,0.000e+00,8.943e-06,2.251e-04,0.5278,0.4998,-0.0002
1300,72,3.154e-05,0.000e+00,0.000e+00,1.826e-05,2.517e-04,0.5278,0.4998,-0.0002
1300,90,3.530e-05,0.000e+00,0.000e+00,2.383e-05,2.443e-04,0.5278,0.4998,-0.0002
1300,91,8.576e-05,0.000e+00,0.000e+00,4.987e-05,2.573e-04,0.5278,0.4998,-0.0002
1300,95,2.941e-06,0.000e+00,0.000e+00,4.359e-06,1.501e-04,0.5278,0.4998,-0.0002
1300,96,4.986e-06,0.000e+00,0.000e+00,7.582e-06,1.871e-04,0.5278,0.4998,-0.0002
1300,100,7.252e-08,0.000e+00,0.000e+00,2.459e-06,2.405e-05,0.5278,0.4998,-0.0002
1300,101,1.967e-07,0.000e+00,0.000e+00,2.524e-06,5.415e-05,0.5278,0.4998,-0.0002
1300,105,3.374e-06,0.000e+00,0.000e+00,4.156e-06,1.827e-04,0.5278,0.4998,-0.0002
1300,106,9.299e-06,0.000e+00,0.000e+00,7.686e-06,2.688e-04,0.5278,0.4998,-0.0002
1300,124,5.229e-06,0.000e+00,0.000e+00,4.468e-06,1.581e-04,0.5278,0.4998,-0.0002
1300,125,1.324e-05,0.000e+00,0.000e+00,7.901e-06,1.787e-04,0.5278,0.4998,-0.0002
1300,129,1.542e-05,0.000e+00,0.000e+00,1.164e-05,2.521e-04,0.5278,0.4998,-0.0002
1300,130,3.183e-05,0.000e+00,0.000e+00,2.473e-05,2.705e-04,0.5278,0.4998,-0.0002
1300,134,2.430e-05,0.000e+00,0.000e+00,1.640e-05,2.125e-04,0.5278,0.4998,-0.0002
1300,135,5.422e-05,0.000e+00,0.000e+00,3.792e-05,2.359e-04,0.5278,0.4998,-0.0002
1300,139,1.499e-06,0.000e+00,0.000e+00,3.531e-06,1.408e-04,0.5278,0.4998,-0.0002
1300,140,3.758e-06,0.000e+00,0.000e+00,5.577e-06,2.198e-04,0.5278,0.4998,-0.0002
1400,22,9.038e-07,0.000e+00,0.000e+00,2.493e-06,6.509e-05,0.5277,0.5000,-0.0000
1400,23,2.559e-06,0.000e+00,0.000e+00,3.104e-06,1.351e-04,0.5277,0.5000,-0.0000
1400,27,2.101e-05,0.000e+00,0.000e+00,1.476e-05,2.277e-04,0.5277,0.5000,-0.0000
1400,28,4.500e-05,0.000e+00,0.000e+00,3.454e-05,2.452e-04,0.5277,0.5000,-0.0000
1400,32,1.391e-06,0.000e+00,0.000e+00,2.788e-06,9.006e-05,0.5277,0.5000,-0.0000
1400,33,3.411e-06,0.000e+00,0.000e+00,3.859e-06,1.499e-04,0.5277,0.5000,-0.0000
1400,37,2.004e-05,0.000e+00,0.000e+00,1.659e-05,2.346e-04,0.5277,0.5000,-0.0000
1400,38,5.798e-05,0.000e+00,0.000e+00,3.847e-05,2.318e-04,0.5277,0.5000,-0.0000
1400,56,7.875e-07,0.000e+00,0.000e+00,2.595e-06,7.676e-05,0.5277,0.5000,-0.0000
1400,57,1.681e-06,0.000e+00,0.000e+00,3.331e-06,1.535e-04,0.5277,0.5000,-0.0000
1400,61,2.061e-05,0.000e+00,0.000e+00,1.706e-05,2.198e-04,0.5277,0.5000,-0.0000
1400,62,3.916e-05,0.000e+00,0.000e+00,3.537e-05,2.290e-04,0.5277,0.5000,-0.0000
1400,66,8.063e-06,0.000e+00,0.000e+00,7.991e-06,1.944e-04,0.5277,0.5000,-0.0000
1400,67,1.613e-05,0.000e+00,0.000e+00,1.645e-05,2.087e-04,0.5277,0.5000,-0.0000
1400,71,1.408e-05,0.000e+00,0.000e+00,9.555e-06,2.523e-04,0.5277,0.5000,-0.0000
1400,72,3.348e-05,0.000e+00,0.000e+00,1.982e-05,2.685e-04,0.5277,0.5000,-0.0000
1400,90,3.549e-05,0.000e+00,0.000e+00,2.462e-05,2.242e-04,0.5277,0.5000,-0.0000
1400,91,5.472e-05,0.000e+00,0.000e+00,5.164e-05,2.344e-04,0.5277,0.5000,-0.0000
1400,95,4.268e-06,0.000e+00,0.000e+00,4.325e-06,1.683e-04,0.5277,0.5000,-0.0000
1400,96,9.495e-06,0.000e+00,0.000e+00,7.701e-06,2.169e-04,0.5277,0.5000,-0.0000
1400,100,1.173e-07,0.000e+00,0.000e+00,2.308e-06,3.427e-05,0.5277,0.5000,-0.0000
1400,101,2.870e-07,0.000e+00,0.000e+00,2.382e-06,8.006e-05,0.5277,0.5000,-0.0000
1400,105,6.205e-06,0.000e+00,0.000e+00,4.157e-06,1.575e-04,0.5277,0.5000,-0.0000
1400,106,1.413e-05,0.000e+00,0.000e+00,7.954e-06,2.114e-04,0.5277,0.5000,-0.0000
1400,124,2.175e-06,0.000e+00,0.000e+00,4.477e-06,2.001e-04,0.5277,0.5000,-0.0000
1400,125,4.570e-06,0.000e+00,0.000e+00,8.142e-06,2.617e-04,0.5277,0.5000,-0.0000
1400,129,1.631e-05,0.000e+00,0.000e+00,1.200e-05,1.984e-04,0.5277,0.5000,-0.0000
1400,130,2.941e-05,0.000e+00,0.000e+00,2.559e-05,2.053e-04,0.5277,0.5000,-0.0000
1400,134,1.799e-05,0.000e+00,0.000e+00,1.690e-05,2.161e-04,0.5277,0.5000,-0.0000
1400,135,3.774e-05,0.000e+00,0.000e+00,3.884e-05,2.234e-04,0.5277,0.5000,-0.0000
1400,139,2.049e-06,0.000e+00,0.000e+00,3.459e-06,1.154e-04,0.5277,0.5000,-0.0000
1400,140,5.020e-06,0.000e+00,0.000e+00,5.652e-06,1.749e-04,0.5277,0.5000,-0.0000
1500,22,1.843e-06,0.000e+00,0.000e+00,2.384e-06,7.101e-05,0.5276,0.4999,-0.0001
1500,23,5.552e-06,0.000e+00,0.000e+00,3.042e-06,1.584e-04,0.5276,0.4999,-0.0001
1500,27,2.427e-05,0.000e+00,0.000e+00,1.518e-05,1.917e-04,0.5276,0.4999,-0.0001
1500,28,4.750e-05,0.000e+00,0.000e+00,3.557e-05,2.201e-04,0.5276,0.4999,-0.0001
1500,32,1.652e-06,0.000e+00,0.000e+00,2.704e-06,9.374e-05,0.5276,0.4999,-0.0001
1500,33,4.141e-06,0.000e+00,0.000e+00,3.863e-06,1.775e-04,0.5276,0.4999,-0.0001
1500,37,2.311e-05,0.000e+00,0.000e+00,1.725e-05,2.322e-04,0.5276,0.4999,-0.0001
1500,38,4.599e-05,0.000e+00,0.000e+00,3.960e-05,2.576e-04,0.5276,0.4999,-0.0001
1500,56,1.244e-06,0.000e+00,0.000e+00,2.513e-06,9.256e-05,0.5276,0.4999,-0.0001
1500,57,2.306e-06,0.000e+00,0.000e+00,3.333e-06,1.668e-04,0.5276,0.4999,-0.0001
1500,61,1.431e-05,0.000e+00,0.000e+00,1.720e-05,1.953e-04,0.5276,0.4999,-0.0001
1500,62,3.217e-05,0.000e+00,0.000e+00,3.566e-05,1.942e-04,0.5276,0.4999,-0.0001
1500,66,1.035e-05,0.000e+00,0.000e+00,8.193e-06,2.132e-04,0.5276,0.4999,-0.0001
1500,67,2.133e-05,0.000e+00,0.000e+00,1.699e-05,2.655e-04,0.5276,0.4999,-0.0001
1500,71,2.008e-05,0.000e+00,0.000e+00,1.047e-05,2.611e-04,0.5276,0.4999,-0.0001
1500,72,3.840e-05,0.000e+00,0.000e+00,2.162e-05,2.815e-04,0.5276,0.4999,-0.0001
1500,90,3.132e-05,0.000e+00,0.000e+00,2.542e-05,2.292e-04,0.5276,0.4999,-0.0001
1500,91,6.289e-05,0.000e+00,0.000e+00,5.268e-05,2.351e-04,0.5276,0.4999,-0.0001
1500,95,6.245e-06,0.000e+00,0.000e+00,4.410e-06,1.529e-04,0.5276,0.4999,-0.0001
1500,96,1.414e-05,0.000e+00,0.000e+00,8.003e-06,1.834e-04,0.5276,0.4999,-0.0001
1500,100,5.814e-08,0.000e+00,0.000e+00,2.184e-06,3.379e-05,0.5276,0.4999,-0.0001
1500,101,1.729e-07,0.000e+00,0.000e+00,2.275e-06,6.181e-05,0.5276,0.4999,-0.0001
1500,105,2.547e-06,0.000e+00,0.000e+00,4.186e-06,1.808e-04,0.5276,0.4999,-0.0001
1500,106,5.287e-06,0.000e+00,0.000e+00,8.172e-06,2.435e-04,0.5276,0.4999,-0.0001
1500,124,5.808e-06,0.000e+00,0.000e+00,4.491e-06,1.832e-04,0.5276,0.4999,-0.0001
